timestamp,open,high,low,close,volume
1782917700000,4089.045,4094.615,4088.805,4093.045,0.2555
1782918000000,4092.965,4094.275,4087.835,4089.315,0.2933
1782918300000,4089.225,4093.365,4083.225,4084.085,0.2537
1782918600000,4084.125,4086.265,4081.655,4084.885,0.2096
1782918900000,4084.885,4091.695,4084.885,4086.655,0.187
1782919200000,4086.535,4089.855,4078.215,4080.595,0.1912
1782919500000,4080.705,4084.685,4079.135,4083.735,0.1623
1782919800000,4083.685,4083.865,4077.645,4077.905,0.2046
1782920100000,4077.965,4081.145,4076.555,4080.575,0.1718
1782920400000,4080.605,4082.515,4078.735,4082.135,0.1696
1782920700000,4082.045,4085.245,4081.235,4083.925,0.1649
1782921000000,4084.255,4088.055,4082.995,4083.995,0.1574
1782921300000,4084.025,4084.035,4079.065,4080.805,0.1653
1782921600000,4080.735,4086.665,4080.735,4085.135,0.1753
1782921900000,4085.135,4088.115,4083.735,4083.775,0.173
1782922200000,4083.895,4084.405,4081.445,4082.135,0.1529
1782922500000,4082.065,4084.345,4081.205,4083.875,0.1506
1782922800000,4083.925,4084.665,4080.275,4081.535,0.1346
1782923100000,4081.595,4084.045,4081.055,4081.175,0.1263
1782923400000,4081.065,4083.045,4075.205,4076.085,0.1541
1782923700000,4076.205,4080.085,4076.205,4076.855,0.1453
1782924000000,4076.835,4077.365,4072.565,4074.235,0.1402
1782924300000,4074.185,4076.065,4072.525,4073.025,0.1404
1782924600000,4073.055,4074.265,4070.625,4072.895,0.1511
1782924900000,4072.835,4073.195,4070.205,4070.855,0.1685
1782925200000,4070.825,4073.495,4069.585,4071.265,0.1643
1782925500000,4071.215,4071.225,4067.915,4068.785,0.1419
1782925800000,4068.655,4071.465,4067.495,4070.905,0.1502
1782926100000,4070.905,4071.615,4067.545,4069.795,0.1281
1782926400000,4069.815,4071.395,4068.915,4069.835,0.1265
1782926700000,4069.835,4070.465,4067.465,4067.685,0.1619
1782927000000,4067.725,4071.775,4067.565,4070.325,0.1212
1782927300000,4070.355,4071.415,4069.615,4070.615,0.1119
1782927600000,4070.635,4072.935,4069.315,4070.535,0.1103
1782927900000,4070.505,4071.535,4069.835,4070.925,0.1022
1782928200000,4070.905,4072.135,4068.795,4069.915,0.1063
1782928500000,4069.895,4070.085,4066.905,4067.995,0.1251
1782928800000,4067.975,4070.105,4067.825,4069.965,0.1407
1782929100000,4069.895,4069.915,4067.515,4067.535,0.0979
1782929400000,4067.365,4070.445,4066.835,4068.695,0.1155
1782929700000,4068.585,4068.895,4064.675,4066.535,0.1233
1782930000000,4066.485,4066.765,4063.335,4064.655,0.1132
1782930300000,4064.705,4065.525,4060.795,4060.915,0.1189
1782930600000,4060.955,4065.725,4060.955,4064.525,0.1001
1782930900000,4064.615,4064.925,4062.745,4063.255,0.1028
1782931200000,4063.275,4063.325,4061.085,4062.585,0.1034
1782931500000,4062.595,4062.905,4060.635,4061.235,0.1229
1782931800000,4061.265,4061.885,4057.635,4058.165,0.1247
1782932100000,4058.145,4062.225,4057.835,4061.795,0.1227
1782932400000,4061.775,4066.095,4061.255,4065.895,0.134
1782932700000,4065.865,4067.935,4063.915,4067.235,0.1205
1782933000000,4067.155,4067.205,4064.165,4065.135,0.1067
1782933300000,4065.155,4065.975,4060.925,4061.225,0.1249
1782933600000,4061.245,4062.135,4056.305,4056.515,0.1231
1782933900000,4056.385,4059.455,4056.385,4058.565,0.1311
1782934200000,4058.555,4059.385,4055.655,4056.215,0.1325
1782934500000,4056.235,4056.615,4054.985,4055.455,0.1213
1782934800000,4055.475,4055.615,4052.685,4053.505,0.1301
1782935100000,4053.485,4054.075,4050.825,4051.795,0.1274
1782935400000,4051.885,4052.275,4038.415,4041.015,0.2196
1782935700000,4041.045,4041.755,4034.145,4038.525,0.2159
1782936000000,4038.365,4039.425,4028.825,4029.605,0.159
1782936300000,4028.845,4034.605,4028.195,4033.935,0.1092
1782936600000,4033.855,4036.305,4033.005,4035.355,0.0622
1782936900000,4035.375,4036.595,4034.275,4035.525,0.0506
1782937200000,4035.475,4037.785,4035.085,4037.605,0.0524
1782937500000,4037.575,4039.115,4036.875,4038.345,0.0473
1782937800000,4038.195,4038.875,4036.265,4036.405,0.0568
1782938100000,4036.455,4036.515,4034.315,4034.715,0.0477
1782938400000,4034.665,4035.435,4033.025,4033.575,0.0524
1782938700000,4033.695,4034.215,4031.705,4032.695,0.0523
1782939000000,4032.725,4035.665,4032.105,4032.235,0.0522
1782939300000,4032.295,4032.415,4030.005,4030.745,0.0632
1782943200000,4033.175,4039.055,4032.105,4039.025,0.0787
1782943500000,4039.095,4040.845,4035.125,4035.285,0.0554
1782943800000,4035.345,4037.405,4035.215,4036.505,0.0324
1782944100000,4036.455,4037.595,4034.695,4035.815,0.0307
