timestamp,open,high,low,close,volume
1787125500000,4354.385,4357.695,4354.145,4354.735,0.2248
1787126400000,4354.635,4362.665,4350.985,4361.605,0.349
1787127300000,4361.605,4362.475,4357.275,4360.905,0.251
1787128200000,4360.905,4362.875,4356.365,4362.275,0.2129
1787129100000,4362.155,4362.865,4354.415,4355.385,0.2094
1787130000000,4355.275,4359.705,4354.695,4356.055,0.2245
1787130900000,4356.055,4357.245,4353.165,4356.385,0.2071
1787131800000,4356.235,4360.855,4355.205,4358.595,0.1792
1787132700000,4358.475,4361.725,4357.785,4361.635,0.1888
1787133600000,4361.895,4364.105,4359.435,4363.605,0.2208
1787134500000,4363.485,4368.985,4363.305,4368.615,0.2381
1787135400000,4368.615,4369.235,4365.635,4367.815,0.1861
1787136300000,4367.925,4369.305,4365.955,4367.045,0.1612
1787137200000,4367.225,4373.815,4367.215,4373.165,0.277
1787138100000,4373.055,4373.965,4368.495,4370.545,0.1977
1787139000000,4370.605,4371.505,4362.965,4363.255,0.2533
1787139900000,4363.255,4367.355,4363.145,4364.325,0.2211
1787140800000,4364.345,4370.575,4361.805,4367.955,0.3118
1787141700000,4368.395,4373.395,4365.745,4369.345,0.3597
1787142600000,4369.085,4420.255,4368.305,4417.515,0.7382
1787143500000,4416.995,4442.197,4411.045,4438.515,0.6636
1787144400000,4438.515,4460.455,4423.825,4455.525,0.5952
1787145300000,4455.425,4463.845,4454.635,4457.825,0.4563
1787146200000,4457.705,4465.925,4441.825,4460.035,0.6488
1787147100000,4459.935,4463.095,4444.755,4459.285,0.5619
1787148000000,4459.385,4475.385,4454.895,4473.325,0.5485
1787148900000,4473.515,4487.585,4469.965,4485.715,0.6332
1787149800000,4485.835,4498.235,4483.385,4489.105,0.5744
1787150700000,4489.145,4489.445,4477.745,4487.975,0.4967
1787151600000,4487.995,4488.165,4479.615,4484.795,0.7054
1787152500000,4485.325,4487.755,4477.895,4483.595,0.5633
1787153400000,4483.435,4492.325,4479.985,4490.055,0.4092
1787154300000,4490.115,4494.135,4488.415,4493.625,0.4626
1787155200000,4493.625,4498.835,4490.935,4497.615,0.4528
1787156100000,4497.735,4499.125,4490.415,4490.945,0.4139
1787157000000,4490.985,4496.275,4490.415,4494.835,0.3827
1787157900000,4494.815,4497.605,4493.025,4493.025,0.448
1787158800000,4493.525,4498.975,4488.785,4492.315,0.5397
1787159700000,4492.205,4492.695,4485.935,4487.765,0.4545
